town,articles,deaths_min,bureau_id,lat,target,deaths,country,deaths_max,number,children,tweet_id,lon,location,civilians,date,bij_summary_short,_id,bij_link,injuries,names
Al-Samdah,[],4,YEM058,15.460938,,4,Yemen,4,370,,3.23881E+17,45.321382,Marib Province,,2012-04-22T00:00:00.000Z,At least four militants were killed when a drone strike destroyed two of three cars driving through the desert area of Sanda in central Marib province. Two senior security officials told CNN that US drones conducted the strike.,52093bda8d8b4098c50383af,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
Nasab,[],3,YEM059,14.653544,,3,Yemen,3,371,,3.23892E+17,47.009442,Shabwah Province,,2012-04-23T00:00:00.000Z,A possible drone strike hit vehicles in Shabwah province leaving three dead and two injured. Local Mohammed Bindighar told AP he had seen drones circling overhead almost daily for the last five months.,52093bda8d8b4098c50383b0,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,2,[u'']
Mudiyah,[],3,YEM061,13.612304,,3,Yemen,3,372,,3.23914E+17,46.106282,Abyan Province,,2012-04-26T00:00:00.000Z,At least three alleged militants were killed in a possible drone strike in the southern city of Mudiyah. Reuters reported the strike targeted the alleged militants in a vehicle. Residents said they saw two drones after hearing an explosion.,52093bda8d8b4098c50383b1,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
Miranshah,[],3,Ob268,33.0020414,,6-Mar,Pakistan,6,373,,3.23924E+17,70.06084442,North Waziristan,,2012-04-29T00:00:00.000Z,3-6 alleged militants killed and up to 3 injured on a strike on an ex-girl's school in Miranshah.,52093bda8d8b4098c50383b2,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,3,[u'']
,[],3,YEM062,16.565146,,3,Yemen,3,374,,3.26443E+17,45.538211,Al Jawf Province,,2012-04-29T00:00:00.000Z,Three alleged militants were killed driving through the northern province of al-Jawf. A tribal source told AFP the car was completely destroyed and all its occupants killed. AP reported Yemeni officials Û÷had no details on the source of the attack or the identity of the three.Ûª,52093bda8d8b4098c50383b3,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
Lawder,[],4,YEM063,13.880199,,4,Yemen,4,375,,3.26536E+17,45.86811,Abyan Province,,2012-04-30T00:00:00.000Z,Four alleged militants were killed in an airstrike near the town of Loder. The strike hit a vehicle according to a local government official.,52093bda8d8b4098c50383b4,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
Zinjibar,[],3,YEM064,13.129616,,3,Yemen,3,376,,3.26817E+17,45.381295,Abyan Province,,2012-04-30T00:00:00.000Z,"A strike hit a vehicle near Zinjibar killing three alleged al Qaeda militants. A Yemeni presidential aide told CNN the Yemen government had approved a series of US drone strikes on militant positions in the south of the country. Since mid-April there had been at least two US drone strikes a day, the aide continued.",52093bda8d8b4098c50383b5,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
Jaar,[],13,YEM065,13.218055,,13-15,Yemen,15,377,,3.26822E+17,45.307832,Abyan Province,,2012-05-02T00:00:00.000Z,"Three Yemeni security officials told CNN a US drone attacked a militant training camp outside the southern town of Jaar, killing up to 15.",52093bda8d8b4098c50383b6,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
Shawal,[],8,Ob269,33.01873964,,10-Aug,Pakistan,10,378,0,3.2744E+17,69.65881348,North Waziristan,0-10,2012-05-05T00:00:00.000Z,8-10 killed and one injured in a strike. Disputes on wether the dead were militants or civilians.,52093bda8d8b4098c50383b7,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,3,[u'']
Wadi Rafad,[],2,YEM066,14.653544,,4-Feb,Yemen,4,379,,3.27468E+17,47.009442,Shabwah Province,1,2012-05-06T00:00:00.000Z,"Fahd al-Quso, who admitted to being part responsible for the death of 17 US sailors, died in the attack in Shabwa province. Also initially reported killed was al-QusoÛªs nephew Fahed Salem al-Akdam, described as a Û÷senior AQAP leader.Ûª However the Washington Post later identified the man as 19-year old farm worker Nasser Salim, who was no relation to Quso.",52093bda8d8b4098c50383b8,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,"[u'Nasser Salim, Fahd al-Quso']"
Jaar,[],5,YEM067,13.218055,,12-May,Yemen,12,380,,3.28951E+17,45.307832,Abyan Province,,2012-05-10T00:00:00.000Z,A series of strikes in the small hours killed up to 8 in Abyan province.,52093bda8d8b4098c50383b9,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
"Shaqra, near Zinjibar",[],2,YEM068,13.358082,,4-Feb,Yemen,4,381,,3.30354E+17,45.698439,Abyan Province,,2012-05-10T00:00:00.000Z,"AP reported two more alleged militants killed in a second strike on Shaqra, northeast of the provincial capital Zinjibar. The Yemen Observer reported AQAP claims that a drone killed four men in the strike.",52093bda8d8b4098c50383ba,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'Kheldoon al Sayed']
Al-Hosoon village,[],6,YEM069,15.460938,,7-Jun,Yemen,7,382,,3.30365E+17,45.321382,Marib Province,,2012-05-12T00:00:00.000Z,"A reported US drone strike took place in al-Hosoon, near the city of Marib. A tribal chief told Reuters that Û÷a drone fired two rockets at two vehicles, killing five Al-Qaeda members.Ûª",52093bda8d8b4098c50383bb,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,"[u'Mohsen Abdul-Rahman Al-Youssefi, Saleh Mohammed Jaber Shabwahni, Abu Mutib Al-Yamani, Abu Laith Al-Hadrami, Abu Mohammed al Shihiri, Abu Abdullah al Sanaani']"
Hareeb,[],10,YEM070,14.653544,,10,Yemen,10,383,,3.30741E+17,47.009442,Shabwah Province,,2012-05-12T00:00:00.000Z,"Agencies reported a second strike of the day, also on a convoy of vehicles: Û÷One drone fired rockets at a convoy of three pick-up trucks travelling on a desert road in Hareeb area of Shabwa province.",52093bda8d8b4098c50383bc,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,"[u'Ali Hassan Ali Gharib al Shabwahni, Hassan Saud Hassan Bin Mouaily, Hamid Nasir Al-Aqraa, Mohsen Saeed Kharassan, Ahmed Saleh Mohammed Al-Faqeer, Abdullah Ali Muhammad Miqan, Mohammed Saleh Bakeer Al-Faqeer, Aref Issa Chabwi, Mubarak, Saleh Al-Nasser Al-Nassi, Abu Obeida al Masri']"
"Al-Aeen, near Aden",[],6,YEM071,12.97214906,,10-Jun,Yemen,10,384,,3.33615E+17,44.95211601,Shabwah Province,,2012-05-12T00:00:00.000Z,"A possible third drone strike of the day killed between 6 and 10 alleged al Qaeda militants at a Û÷hideoutÛ÷, according to a local Yemeni official.",52093bda8d8b4098c50383bd,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
Jaar,[],14,YEM075,13.218055,,14-42,Yemen,42,385,,3.33998E+17,45.307832,Abyan Province,14-26,2012-05-15T00:00:00.000Z,At least 14 people were killed in an airstrike in a residential area of Jaar. Two or more strikes in quick succession reduced an entire block to rubble. Initial reports from government sources claimed two or three senior al Qaeda militants were killed as well as at least eight civilians. This changed as more details emerged in subsequent reports. Amnesty International identified 14 civilian victims by name ÛÒ including a pregnant woman. Survivor Samir al Mushari told USA Today 26 civilians died.,52093bda8d8b4098c50383be,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,"[u'Mariam Abdo Said, Majed Ahmed Abdullah Awad, Nuweir al Arshani, Abdo Said, Salem Mohsen Haidar al Jalladi, Adeeb Ahmed Ghanem al Doba\u2019i, Mohammed Abdullah Saleh Hussein, Munir bin al Haji bin al Assi, Ahmed Abdullah Ahmed al Shahari, Salem Abdullah Ahmed Abkar, Hussien Mubarak Ahmed, Abd al Rahman Motahhar, Hafez Abdullah Mubarak, Mohsen Ali Salem, Amir al Azzani']"
Shibam,[],2,YEM078,16.539117,,3-Feb,Yemen,3,386,,3.3584E+17,49.149095,Hadhramaut Province,,2012-05-17T00:00:00.000Z,Three alleged militants were killed in a possible US drone strike in the eastern province of Hadhramout. Reuters reported a car apparently carrying explosives was destroyed when the overnight strike targeted a convoy.,52093bda8d8b4098c50383bf,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,0-2,[u'']
,[],2,YEM082,14.099622,,2,Yemen,2,387,,3.36187E+17,45.432054,Al Bayda Province,,2012-05-19T00:00:00.000Z,A second air strike of the day destroyed a vehicle in the southern province of Bayda. Sources told AFP and Associated Press the strike was carried out by a US drone.,52093bda8d8b4098c50383c0,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
Datta Khel Kalai,[],4,Ob270,33.17721515,,5-Apr,Pakistan,5,388,0,3.37629E+17,70.43678284,North Waziristan,0,2012-05-23T00:00:00.000Z,4-5 alleged militants killed and several injured in a strike on a house in Datte Khel Kalai.,52093bda8d8b4098c50383c1,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,2,[u'']
Khassokhel near Mir Ali,[],10,Ob271,32.96201033,,12-Oct,Pakistan,12,389,0,3.3763E+17,70.33344269,North Waziristan,8-Mar,2012-05-24T00:00:00.000Z,"10-12 killed and 3 injured, mostly civilians, after a strike hit a house and a nearby mosque during morning prayers.",52093bda8d8b4098c50383c2,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,3,[u'']
Miranshah,[],3,Ob272,33.0020414,,4-Mar,Pakistan,4,390,0,3.37631E+17,70.06084442,North Waziristan,0,2012-05-26T00:00:00.000Z,3-4 alleged militants killed and 2 injured on a strike on bakery in Miransha bazaar.,52093bda8d8b4098c50383c3,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,2,[u'']
Manaseh,[],3,YEM087,14.099622,,5-Mar,Yemen,5,391,,3.37631E+17,45.432054,Al Bayda Province,0-2,2012-05-28T00:00:00.000Z,Up to five alleged militants were killed and four wounded in a possible drone strike in the centre of the country. Anwar al AwlakiÛ÷s brothers-in-law Qaed and Nabil al Dahab were targeted but survived.,52093bda8d8b4098c50383c4,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,4,[u'']
Al Mukalla,[],5,YEM088,14.533333,,5,Yemen,5,392,,3.37631E+17,49.133333,Hadhramaut Province,,2012-05-28T00:00:00.000Z,"In the second strike of the day five alleged militants were killed in the eastern province of Hadhramout, including local commander Saleh Abdul Khaleq Ali Jaber. Local media later named others killed as Hussein Rabi, Malik Bakotain and Muhammad al Saqqaf. A fifth badly burnt body was not identified.",52093bda8d8b4098c50383c5,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
Khassokhel near Mir Ali,[],5,Ob273,32.96201033,,10-May,Pakistan,10,393,0,3.37632E+17,70.33344269,North Waziristan,0,2012-05-28T00:00:00.000Z,5-10 alleged militants killed and 4 injured in a double strike on a house in the village of Khassokhel.,52093bda8d8b4098c50383c6,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,4,[u'']
Mir Ali,[],2,Ob274,32.95826549,,5-Feb,Pakistan,5,394,0,3.37632E+17,70.24108887,North Waziristan,0,2012-05-28T00:00:00.000Z,2-5 alleged militants killed in a strike on a vehicle in Datta Khel.,52093bda8d8b4098c50383c7,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,[u'']
Al-Mahfad,[],11,YEM089,14.037192,,12-Nov,Yemen,12,395,,3.37633E+17,46.768718,Abyan Province,,2012-06-01T00:00:00.000Z,"Local officials and residents told agencies that a US drone had killed 11 -12 men they suspected of being Islamic militants, who were meeting at a house (or Û÷communications compoundÛª) in al Mahfad.",52093bda8d8b4098c50383c8,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
"Khawashi Khel, near Wana",[],2,Ob275,32.309551,,4-Feb,Pakistan,4,396,0,3.37633E+17,69.572983,South Waziristan,0-2,2012-06-02T00:00:00.000Z,2-4 killed - two alleged militants and possibly two civilians in a strike in a vehicle in Khawashi Khel.,52093bda8d8b4098c50383c9,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,0,[u'']
"Mana Raghzai, near Wana",[],7,Ob276,32.98879572,,10-Jul,Pakistan,10,397,0,3.37634E+17,70.28743744,South Waziristan,Possible,2012-06-03T00:00:00.000Z,7-10 killed and 7-10 injured in a strike on a house where a Taliban funeral took place. Possible civilian deaths.,52093bda8d8b4098c50383ca,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,10,[u'']
"Hesokhel, near Mir Ali",[],1,Ob277,32.98462003,,18-Jan,Pakistan,18,398,0,3.37634E+17,70.37618637,North Waziristan,0,2012-06-04T00:00:00.000Z,"1-18 alleged militants killed in a strike on a militant compound. Abu Yahya al-Libi, al Qaeda's effective number two, is believed to be amongst dead.",52093bda8d8b4098c50383cb,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,4,[u'']
Azzan,[],10,YEM095,14.33936309,,18-Oct,Yemen,18,399,,3.37635E+17,47.44163168,Shabwah Province,,2012-06-13T00:00:00.000Z,"US drones hit southeastern Yemen, killing as many as 27 alleged militants. 'Dozens' reportedly wounded.",52093bda8d8b4098c50383cc,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,Dozens,[u'']
Azzan,[],9,YEM096,14.33936309,,9,Yemen,9,400,,3.37635E+17,47.44163168,Shabwah Province,,2012-06-13T00:00:00.000Z,"A US drone struck a house and car in Azzan, killing nine alleged militants in the early morning.",52093bda8d8b4098c50383cd,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
"Isha, near Miranshah",[],4,Ob278,32.98764382,,4,Pakistan,4,401,0,3.37636E+17,69.62619781,North Waziristan,0,2012-06-13T00:00:00.000Z,4 alleged militants killed in a strike on a vehicle traveling east from Miranshah.,52093bda8d8b4098c50383ce,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,0,[u'']
Azzan,[],0,YEM097,14.33936309,,Unknown,Yemen,0,402,,3.37636E+17,47.44163168,Shabwah Province,,2012-06-14T00:00:00.000Z,"The Yemen Times reported a US drone strike hit Azzan in Shabwa province, described as AQAPÛªs Û÷last strongholdÛª in the province.",52093bda8d8b4098c50383cf,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
Miranshah,[],3,Ob279,33.0020414,,4-Mar,Pakistan,4,403,0,3.37637E+17,70.06084442,North Waziristan,0,2012-06-14T00:00:00.000Z,3-4 alleged militants killed in a strike on a shop or house in Miranshah bazaar. AFP reports witness saying another instance of a follow-up strike.,52093bda8d8b4098c50383d0,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,0,[u'']
Shaqra,[],7,YEM099,13.358082,,7,Yemen,7,404,6,3.37638E+17,45.698439,Abyan Province,7,2012-06-15T00:00:00.000Z,"A house in Shaqra was hit in a strike that killed six children and one woman. It was Û÷not clear whether the Yemeni air force launched the strike, or whether it came from a US military or CIA drone.Ûª NPR told the Bureau the strike came after Friday prayers. Ali al Armoudi survived the strike and told NPR his four-year-old son and 6-year-old daughter Û÷died in his arms on the way to the hospital.Ûª",52093bda8d8b4098c50383d1,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,0-1,[u'']
Al Mahfad,[],1,YEM101,14.036984,,1,Yemen,1,405,,3.37639E+17,46.769534,Abyan Province,1,2012-06-20T00:00:00.000Z,"An airstrike by an unknown party in northern Abyan killed Hussein Saleh, a worker with the International Committee of the Red Cross. According to an ICRC spokesman Û÷it was an air strike. We have no additional details whatsoever.Ûª An ICRC spokeswoman told the Bureau by email that Saleh Û÷was out side an ICRC vehicle when shrapnel hit him. He died from the shrapnel injuries. The strike did not hit the ICRC vehicle directly.Ûª Three other ICRC staff with Saleh were unhurt in the strike the spokeswoman added. Another ICRC member told the BBC that it was not clear whether the attack was the work of a US drone or the Yemen Air Force.",52093bda8d8b4098c50383d2,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,[u'']
,[],3,YEM103,12.96889753,,3,Yemen,3,406,,3.37639E+17,44.94736314,Aden,,2012-06-25T00:00:00.000Z,"A US drone has killed three alleged AQAP members, including one senior commander. The identities of those killed were not reported but a security official said a drone fired two missiles on a convoy which destroyed their pick-up truck. Military officials said the vehicles had been pursued by US drones, causing fear among local residents.",52093bda8d8b4098c50383d3,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,Some,[u'']
Shawal,[],4,Ob280,33.01873964,,6-Apr,Pakistan,6,407,0,3.3764E+17,69.65881348,North Waziristan,0,2012-06-26T00:00:00.000Z,At least 4 alleged militants killed when a CIA drone struck a house in the late evening. The strike was reportedly targeting alleged militants linked to Hafiz Gul Bahadur.,52093bda8d8b4098c50383d4,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,7,[u'']
Dre Nishter/Shawal,[],6,Ob281,32.82103747,,8-Jun,Pakistan,8,408,0,3.3764E+17,69.97999191,North Waziristan,0,2012-07-01T00:00:00.000Z,"CIA drones struck a house killing 6-8 people. The strike came around 7am, reportedly destroying the house.",52093bda8d8b4098c50383d5,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,3,[u'']
Bayhan,[],2,YEM104,14.79368,,5-Feb,Yemen,5,409,,3.37641E+17,45.719776,Shabwah Province,,2012-07-03T00:00:00.000Z,"Up to five alleged militants were killed in an evening drone attack. The Defence Ministry said two of the dead were senior AQAP figures named Hussein Rubay and Fahad al Harithy. It was not clear if one or two drones took part in the strike, and if one or two cars were hit. Witnesses said while four bodies were pulled from the wreckage of the first vehicle. But said Û÷the flames were so intense in the second vehicle that no one could approach to check for any casualties.Ûª",52093bda8d8b4098c50383d6,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,2,[u'']
